Z,X,Y
0,0,0.6708940068876883
0,0,-2.057029537
0,0,3.363574888911675
1,1,-0.544096742
1,1,-1.015631759
0,1,-3.470994497
1,1,0.32626218022669473
0,0,0.7569665208237089
1,0,0.089190244
1,1,1.6432270558159119
1,1,2.893745547899064
1,0,-0.519401152
1,1,4.189520208061889
0,0,0.8121061598585144
1,0,-1.404281163
0,1,-1.571472097
0,0,1.5263930073905063
0,0,-0.268882048
0,0,-0.604705643
0,0,-2.555829998
1,0,0.34760907403124813
0,1,2.5222351611161082
0,1,1.3558101210691247
1,0,2.768559058544806
1,0,1.8156588165779568
0,0,2.7618298319427925
0,1,0.6764583863139757
1,0,-0.933072289
0,1,-0.955313639
0,1,-2.082025631
0,1,2.127075453743788
0,0,-3.741757734
0,1,-1.404053189
1,1,-1.753771574
1,1,4.831313091011072
1,1,-0.691738724
0,0,-1.268094061
1,1,2.003457918427185
1,1,-0.935347124
1,0,1.1007444596657052
0,1,3.384306875963892
0,1,3.352679859137488
0,0,5.856211022375689
0,0,1.1340961416074093
1,1,-3.023858191
0,1,4.637594298450042
0,1,4.240093893453118
0,1,1.3698247368765175
0,1,4.904767413625119
1,1,5.276983965880079
1,1,-0.1636279
0,0,0.8896717972381145
1,1,3.2807948664898205
0,1,-4.052674345
1,1,1.1798381108319669
0,1,3.184851836272946
0,0,-2.835419552
1,1,-0.626616758
0,1,-3.022115835
1,0,-1.253229441
1,1,1.4615337477620725
1,0,1.005113603805672
1,0,2.0936645999849537
0,1,0.098543504
0,1,-3.139183893
0,0,-0.393414886
0,0,3.8791298516118196
0,1,1.1762234255490485
1,1,0.31272595079979015
1,1,3.8636347469766097
1,1,1.7706294557965154
1,1,-0.81064882
0,1,3.641688655283541
0,0,-0.403380516
1,1,-1.135337044
1,1,1.794568378695152
0,0,0.6046474896885403
1,0,5.145461029395712
1,1,0.5778446594406016
0,1,0.672001695
1,1,4.266363354593393
1,1,-3.885867688
1,1,-0.51795076
0,0,0.887007299
0,0,-3.102346359
1,1,-0.672209095
1,0,0.089160352
1,1,4.834383513186085
1,1,2.459775459
0,0,2.106168770461328
0,0,4.374709916082827
0,1,4.999189794843026
1,1,3.461751496136574
0,0,5.257285661408989
0,0,3.196977342913155
1,1,-0.711167362
0,0,-4.8514154
0,1,-0.543239411
1,1,0.760430617
0,1,0.660581639
1,1,-3.310594885
1,1,1.214107101405472
0,1,-0.109615761
0,1,3.2080245182285427
1,0,-0.031053848
1,1,-0.497471838
0,0,3.1997705495652355
1,1,-0.606966517
0,1,4.572211771444147
1,0,-1.290729077
0,0,3.160896635750292
1,1,0.3720470227954264
1,1,-2.480738378
1,1,0.2896394231687658
1,1,1.4326068377495975
0,0,4.304190852891736
1,0,0.6035018192256374
0,1,-3.08482618
0,0,-3.41959548
1,1,2.5814537129853794
1,0,-1.218693952
0,1,1.6965218316879571
1,1,-0.576478741
0,0,2.8408353892359646
0,1,-0.281527628
0,0,-0.353503206
1,1,4.552058724
0,1,-1.06481442
0,0,-1.297082966
0,0,0.873773281
1,0,0.868038346
0,0,-0.910680183
1,0,-0.072286996
1,1,4.079045210423926
1,1,2.3667734274731775
0,0,-0.871088412
0,1,0.4478769786734602
0,0,-1.166751783
0,1,-1.830686053
0,1,-0.436636778
0,0,-0.820692596
1,0,-1.837932175
1,1,-0.630613339
1,1,4.543903759812199
0,0,-1.76750917
0,1,3.4666901874575906
0,0,4.692403971
1,0,1.4972281965853735
0,0,0.9201939245806187
1,1,2.6331109907541173
1,1,-0.514496779
1,0,-2.235011752
0,0,-3.925613801
0,1,0.9074058562113594
0,0,-2.546606141
1,1,0.9312035398391961
1,1,-0.415814958
0,1,0.2990303159213765
0,1,-2.333940058
0,1,-0.630062165
0,1,-1.575425525
0,1,0.2579867732685654
0,1,0.5541127079514798
1,1,-0.236626469
0,1,1.1108009457263297
1,1,1.3737236523675878
1,1,1.7642237878617226
1,1,-1.377274923
0,1,2.1999832644592394
0,1,0.36496853475687807
1,0,1.231730942812841
1,1,2.765398104589977
1,0,4.61325938
0,1,-3.662808909
1,0,-1.134534615
1,1,0.45423687333552465
1,1,-2.266940749
1,1,1.6906892469610193
1,1,0.22913293230670262
1,1,-2.000176201
0,1,5.661926951980967
1,1,-2.174028274
1,0,0.6065584480687396
0,1,-3.661109383
1,1,-1.793677862
0,0,-1.625778608
0,1,0.8437889238074048
1,0,2.6167267711524143
0,0,1.9416704025326554
1,1,-0.034565865
0,0,1.5825413854648285
0,0,-0.259898819
0,0,-1.678265546
0,1,1.1025707114008876
0,0,3.960551454490199
1,0,0.024801756562742194
1,1,-1.354533674
0,1,0.9090798571415626
0,0,-3.347463296
0,1,4.827464775
1,1,2.031368166198529
0,0,-1.113972973
0,0,-1.255237148
1,0,5.419267993
0,1,-1.049977202
1,0,-0.598147445
0,0,0.26411750785243493
0,1,0.3262239235013188
0,1,2.5237879978359157
1,1,5.519624960152155
1,0,-0.828905084
0,0,-1.597646209
1,0,3.5991109403769075
0,1,-4.859910422
0,0,1.7027567608400482
1,1,0.5038378631274616
0,0,-3.311864658
1,1,1.7091172179279122
0,1,-1.300186909
1,1,5.3253468361613745
0,0,2.4264223080215066
0,1,-2.001857573
0,0,1.7248301365199405
0,0,-0.423697881
1,0,-2.307881211
1,1,0.074526435
1,0,-4.934498633
0,1,1.2911076086553486
1,0,3.014359400219985
0,1,1.1676861279979025
0,0,3.6085869283422016
1,1,3.3008985189951354
1,0,4.358985376860516
1,1,0.9859165456379101
1,1,-0.491666786
0,1,0.021428905205577095
0,0,0.593955675
0,0,-0.596325244
0,0,-0.96843616
1,1,-2.918252662
1,1,0.3336779172606773
0,0,2.453241916140513
1,1,0.9192048185466029
1,1,-0.358789634
0,1,-1.051079308
1,0,-0.14523572
1,0,-3.232697285
0,1,5.115905702116274
1,1,1.9338580979119657
0,1,5.963762954620759
0,0,3.8530231130582338
0,1,3.9680123937817737
0,0,3.4484372554871596
1,1,0.8168420938202549
1,1,1.046544438573541
1,0,-1.280209247
1,1,1.819313043818997
0,0,-1.92229276
0,0,-1.089668855
1,0,1.3511350815069056
0,0,0.8818538308110271
0,0,2.4155451788630056
0,1,4.509632827699532
1,0,1.005043276
0,0,-0.656711171
1,1,0.6206641576815621
1,1,-2.33201352
1,1,1.3226665762749081
1,1,-1.063737001
1,0,1.5543955236150713
1,1,4.606637815178571
1,1,3.037072887925851
0,1,0.035314287
0,1,-0.631938787
1,0,-0.809522836
1,1,-1.434700592
1,0,-2.474625702
1,1,0.958942651
1,1,2.780088561419734
0,1,-1.261085699
1,1,4.684877885211199
0,0,5.420487847825162
0,1,0.6542371241054327
0,1,1.4171670676615016
1,1,-0.044474409
1,1,-3.184978682
1,0,5.613109651202709
1,1,1.465530663188087
0,0,2.4327626408953327
1,1,-1.515711172
1,1,2.136670723766596
0,1,1.2324464138628513
0,1,2.086599215459918
0,1,0.9365586690275148
1,1,2.8249501069369076
1,1,-2.793102934
1,1,-0.401819672
1,1,-1.150083469
1,0,-0.881309872
0,0,4.1417020009252905
0,0,0.609649608
1,1,0.2936820301258743
1,0,1.0600228349070278
0,1,1.5165578276881548
1,1,2.5828929830195575
1,1,-3.348605279
1,1,-0.158727869
1,0,1.1334494840550384
0,1,1.5074957620136238
0,0,-0.128574624
0,1,-0.41339991
0,1,-1.414276702
1,1,-2.475536958
0,0,1.555118674696757
0,0,1.5685303842832805
1,1,3.152377128442885
1,1,1.678268900691689
0,0,-0.653040337
0,1,2.6553850864693134
1,1,-0.7418392
0,1,-1.445226925
0,0,4.417469882170541
0,1,1.5837069680371811
0,0,-0.679020607
0,0,0.5060643308875179
0,0,-1.771858333
1,1,1.256794921056074
0,1,-2.152458201
1,1,0.38555558557394437
1,1,-0.566294398
0,1,-1.685371149
1,0,4.164574346238949
1,1,-3.264340601
1,1,2.0467892901053473
1,0,-0.288440726
1,1,0.9435279498504885
0,0,4.495375786
1,0,0.36978086106760766
0,0,-1.422555356
0,1,-2.83237859
0,0,-1.405190127
0,1,-3.648461469
0,0,2.4024204919411796
0,1,-0.683382946
1,1,3.2035436692678205
0,0,-0.457613008
0,0,3.135675835114828
0,0,-2.30047042
1,1,0.15136181667708604
0,1,3.682536348
0,1,-3.791107512
0,1,-1.05069938
0,1,0.4220792145359032
1,1,-2.446892934
1,1,-2.943002601
0,1,1.2028550757269278
0,1,1.7855421664480784
0,0,1.3923493101089184
0,0,-10.53450621
0,1,1.5537127230461392
1,1,0.5123899661860983
0,0,-0.486215593
0,0,-1.964767436
1,1,-1.148175374
1,1,3.885403551893512
1,0,0.4465328192522129
0,1,2.7912172660132057
0,1,3.5069771020737757
1,1,3.9214675042947365
0,1,0.816712127
0,1,-1.204432878
0,1,3.222303576109236
0,1,3.8014104532487574
0,1,-1.609282431
1,1,0.6454006321912155
1,1,2.365092416586347
0,0,0.20362118647905914
1,0,3.0766118225016905
1,1,-3.023497714
1,1,-2.63725357
0,1,1.2127907099041693
0,1,2.674818817
1,1,2.904475054293865
1,1,1.5650058734013768
0,0,2.100488397848123
0,0,0.157394427
0,0,1.3783632033081656
0,0,1.5163315848745356
0,0,0.9096492774198006
0,1,0.40178551128129103
0,1,-1.177352414
1,0,0.004248169
0,1,1.3766802863022471
1,1,1.565600609621383
0,0,-1.104303646
0,0,4.1199974358353515
0,1,-0.145487212
1,0,-3.091785711
1,1,-3.333576602
0,0,1.2029459892519885
1,1,1.994748711894045
0,1,-3.638372808
1,1,-1.263145841
0,0,0.3498585479884124
0,0,0.7053568660446612
1,0,-1.17922124
1,1,3.6853145235466123
1,1,0.10257481323473988
0,1,3.092775906459594
0,1,1.6902026107458907
0,1,2.2981983597498283
1,1,-1.286533628
0,0,-1.96279453
0,1,0.9118111563100847
1,0,4.069739258
0,1,1.1081128515254295
1,1,2.0147867218661437
1,1,-1.250722318
0,1,-0.126032278
0,0,-1.574184158
1,1,-1.839819856
0,1,1.4988969197038653
1,1,0.1346545965747928
1,0,-1.125788948
0,0,0.8495682396366395
0,1,2.724127171
0,0,2.2742807880263607
0,0,-2.806330791
0,0,3.083891344601233
0,1,-0.093940141
0,0,0.38659282295898373
1,1,1.9015416825665181
1,1,0.5866788145190757
1,0,-0.086515453
1,1,1.1297204967051862
0,0,2.5753880089631163
1,1,-0.847823619
0,1,3.1036523664097704
0,0,-1.46469585
1,1,-1.259734874
0,0,1.6645059492958527
0,1,-0.729324747
1,0,-2.537560638
0,1,3.1938622346716485
0,0,2.800277517072157
0,1,-1.552567105
1,0,1.2132622627087364
1,1,-2.932041677
1,0,-0.178458282
0,1,-3.870399678
1,1,0.28083376721914055
1,1,1.1421220247435921
0,0,3.3485304240556695
1,1,-1.036692386
0,0,1.1350856511173377
1,0,0.14242957333865613
1,0,2.302615632461495
0,0,-3.840307742
0,0,-0.262689764
0,0,-1.976447725
1,1,-0.759363676
1,1,2.4574572994182042
0,1,-3.33565281
0,1,-1.195704082
1,1,1.085799618756563
1,1,-0.859013458
0,0,2.3027122008626324
0,1,-2.009068456
1,1,1.1369414071933492
0,0,1.9049912220475207
1,1,1.9517469460465988
0,0,1.567277783
1,1,2.1701325258615394
0,1,-2.922938409
1,0,4.181284297096228
0,1,0.034930005
0,1,1.1749007579772832
0,0,3.0240944660641835
1,0,1.3915683926184972
1,1,1.400003047087083
0,0,1.0023160195792968
1,1,-0.059026316
1,1,1.187792617820895
1,1,-0.737244149
0,1,2.7603476592040845
1,1,3.1303846122893164
0,1,3.2875557510800855
0,0,-2.297423377
1,1,0.6536320512705898
0,0,-1.675251951
0,1,-0.052069236
1,0,3.854677235802435
1,1,-0.237692303
1,1,-0.630120739
0,1,1.163932098872451
0,0,2.607832214630433
1,0,0.22926921700754327
0,1,-0.435450747
0,0,2.1801000198796285
1,1,2.4576020607696085
0,1,-0.517339877
1,1,-2.139329382
0,1,-2.260185288
1,0,2.3584461341187923
0,0,-1.730696463
0,1,3.155502730917757
0,1,-2.365906902
1,0,1.2020726046923396
0,1,4.942126853892332
0,0,-0.142893714
1,1,1.088996911844505
0,1,-1.782375615
1,1,4.136922669428096
1,1,-3.070593473
0,0,1.8225653689767254
1,1,-0.961824583
1,0,3.4084326966348137
0,1,4.908593493231074
1,1,-0.407868188
1,1,-2.791145066
1,1,1.391534170238967
0,1,-3.535633969
1,0,-1.161885521
1,1,-0.413791859
1,1,-0.720282677
1,0,-2.400163795
1,1,2.9608363365749772
0,0,1.081440244904104
1,1,-1.345782048
1,1,0.25186546063993603
0,0,0.8986333820165686
0,0,-2.752070791
0,1,0.8781368257213612
1,1,-0.370739305
1,1,0.14339175781513297
1,1,-1.939834619
0,1,-1.618436514
0,0,2.917942414946178
1,0,1.0615992301915573
1,1,-0.088395805
1,1,4.435774956
1,1,-2.268755171
1,1,-5.550943631
1,1,1.860679204136747
1,1,-1.126118583
1,1,-2.783783656
1,0,2.6797801160744075
0,1,1.6793796710372493
0,1,0.24852010426488436
0,0,1.0182224414423993
0,1,-3.076810615
1,0,-1.527958591
0,1,2.128277348463733
0,0,-0.257886828
0,1,-0.480525022
0,1,-2.750683481
1,1,2.3016353816555863
1,1,0.8322010014391638
0,0,4.025752394984672
1,1,1.2651262174764133
0,1,2.1975054192820083
0,0,5.951391134
0,0,-4.632623943
0,1,1.241448932446947
0,0,-0.112453221
1,1,-0.408823924
1,1,1.6733312389201211
1,0,-2.86099447
1,1,3.6923831724254415
0,0,0.27072474
1,1,2.5175009702796887
0,0,1.0694626716858586
1,1,0.059363983576123935
0,0,-0.898687168
0,0,-0.114342509
0,0,0.3658075210612586
1,1,0.074550011
1,0,1.2075903095444065
1,1,0.323604245
1,1,-2.667935682
0,1,5.4923715697568065
1,0,-0.499267918
0,1,3.0833849957678536
1,0,2.231103174619129
0,1,2.209689252207635
1,1,1.7634271057537985
1,1,2.7094653583635027
1,1,0.4374698894937523
0,0,1.4874105470043548
1,0,1.287186717882014
0,0,-0.449317071
1,1,0.13481962715004958
0,0,0.6855982672182879
1,1,-0.120811351
1,1,0.7806457455210889
1,1,3.0102412016548152
1,1,-1.938144687
1,1,5.917022469110253
0,0,-1.323697342
1,1,-0.033258827
1,1,-2.23920347
0,1,1.4980819288774903
1,1,2.8397861846725565
1,1,2.6357997645120643
0,0,3.980731059451797
1,1,2.724534805600911
0,1,3.321119364105061
0,1,1.3265496175608262
0,1,-2.467973672
1,1,0.20762832641299478
0,0,-1.371877492
1,0,2.752575053611669
0,1,2.3721086463388374
0,0,-3.416904116
0,0,-5.036183273
0,1,-0.403860375
0,0,3.081776401671682
1,1,2.0778390132755247
0,1,-0.962826419
0,0,-2.947472121
1,1,4.720880620053309
1,1,4.038252022738192
0,1,1.0517420333475456
0,0,-0.448778719
0,0,3.101858548802194
1,0,1.8245652039706217
0,1,7.162624062150434
1,1,0.5487382763813367
0,1,-3.840296596
1,1,5.768139049795838
0,1,0.016019869853724167
0,1,-1.382682316
1,1,0.2520530774393932
1,0,1.0011163189336776
1,1,0.7194783141016241
1,1,-4.268178817
0,0,2.2046821221811044
1,1,1.9152406101985233
0,0,-2.280003757
0,0,-0.902529227
1,1,0.30792260352781264
0,1,3.4682346935765604
1,0,-0.140729449
0,1,0.9357509602985831
1,1,1.4755540233147584
1,1,-2.161055621
1,0,1.7938244473670364
1,1,1.5240618929046492
1,1,1.132327437243494
1,1,-0.312982885
0,0,0.256482374
1,1,1.1564970718976135
1,1,2.3712266749036406
0,1,2.3686132801109814
0,0,1.120368445968458
1,0,-0.385484191
0,0,4.058994631683736
0,0,1.895835020773356
1,0,0.5759532046291588
0,0,-0.503104095
1,1,0.5592485527064872
1,1,3.5930270648985507
0,1,-1.45287953
1,1,4.501956604116811
0,1,2.561277198
0,1,1.2575409454892943
1,1,1.8156759407757201
0,0,-1.372152494
1,0,1.1864244001607782
0,0,-0.066630174
1,0,1.1618824221966453
0,1,0.9253038890448225
0,0,0.4072422427295527
1,1,1.8606558215523297
1,1,0.9037530710664679
0,0,-0.445869381
0,1,1.081433978324169
0,0,-1.545639537
1,1,0.20832826719670217
1,1,2.9825452325291173
0,1,1.5706958847794943
1,1,3.134679515176174
0,0,1.0856565241325986
0,1,4.862030270357435
0,1,2.87366845
0,1,-0.106880278
0,0,2.440864449130748
0,1,1.577416405582879
1,1,-3.037428527
0,1,0.9928466306440791
1,0,-1.23686681
0,0,0.9558157505966255
1,1,-1.555011754
0,1,-1.910035472
0,1,1.0805319068930515
1,1,2.9116217940668325
0,1,2.6262986144168514
0,0,-0.804863367
0,0,-1.900440902
0,0,3.8762934731690617
1,1,1.3747572683094016
1,1,-2.14862565
1,1,2.3800854910783134
0,0,1.4398825737151268
0,0,-0.470649693
1,1,2.3144456645015588
1,0,-2.211770784
1,1,3.5140239344763513
1,1,-2.542359202
1,1,1.1634841663467252
0,0,-1.565995762
1,0,-1.54960621
0,1,0.16234298221204646
1,1,1.1625001128852817
1,0,5.038478367551954
1,0,1.0381216066226429
1,1,-0.959618101
1,1,1.5980984787436407
1,1,-0.781736942
1,1,-0.503543627
1,1,-0.417107015
1,0,-0.059183842
1,1,-2.875724574
1,1,0.974702989
0,1,2.193602086300193
1,1,5.219735493976974
0,1,-5.078209256
0,0,-2.02374856
0,1,0.9769348559971576
1,0,0.35775195915481683
1,1,-0.00745277
1,1,-1.108100529
1,1,-0.069835645
0,1,1.9286867787391577
1,1,3.074593215860078
0,0,-0.441902088
1,1,4.050841347921949
0,0,3.7921859486783105
1,0,0.6524385203981143
0,0,-3.519843308
0,1,2.7227659459669837
0,0,4.430938037
0,1,-0.043622811
1,1,1.0315097316581485
1,1,1.3124783402806965
0,0,-1.084022816
0,1,-0.346154384
0,0,3.7416526959946808
1,1,-3.271229397
1,1,2.368725813259838
1,0,1.8998699278367783
0,0,0.38004116353160494
1,1,2.996756313648011
1,1,5.010875733617695
1,1,1.0034964093979464
1,1,-0.264743275
0,1,1.1793091089402532
0,1,0.6670927794685265
0,0,-1.539858631
1,1,2.9953908905764313
1,1,4.408530921621274
1,0,1.1278942867497193
1,0,3.5883929346600754
0,1,-0.366664783
0,0,-0.344623737
0,1,3.730558987087485
1,1,0.626139246
0,0,-1.787402224
0,0,0.081549236
1,1,3.0280818226829664
1,0,-1.415052443
1,1,1.7814650617920695
0,1,5.564215687294957
1,0,3.1593155688115115
0,1,4.380761435533875
0,0,0.3828381661625182
1,1,-2.415054575
1,1,2.3988742311644966
1,1,-2.751096897
0,1,0.18417560687152895
1,1,1.1689003529935735
1,0,-0.024531324
0,0,0.1927155996109095
0,0,1.886678722423795
0,1,6.031281912628258
0,1,-0.891345732
0,0,0.3671241488828538
1,1,1.4223316211794823
1,1,1.1044570581032862
1,1,-0.778977586
0,1,1.0770419968633957
0,1,-0.77552684
1,1,-1.151861864
0,1,0.4364025403124041
0,1,-0.651973515
0,0,1.8294826456502993
0,0,3.828259482036358
1,0,-0.157858255
1,1,-1.628566243
1,1,2.013779391830519
0,1,-3.391478687
1,1,1.7643018759006368
1,1,2.0057367063427507
0,0,1.1016560569988998
1,0,1.4111070046165681
0,1,1.480149398204186
1,0,1.4613562299630247
0,1,0.9210347512044575
0,0,0.9089559459902079
0,1,-2.542283406
1,0,-5.070224446
1,1,1.9309083133688874
0,1,3.3725458677689866
0,0,-0.301304592
1,1,4.155355479
0,1,1.856798816969034
1,1,-1.546074836
0,0,0.3950526949997553
1,1,2.148636397413638
0,0,6.157611917585589
0,1,2.0637375447748663
0,0,-1.713037403
0,1,1.050264513215589
0,0,0.3381737035033481
0,0,-1.575648721
0,0,2.0851832406248545
1,0,-3.109297088
1,0,0.2961336990404736
1,1,1.5683921501325433
0,0,0.4401712408798706
0,0,-2.677235268
1,0,2.3155642192407107
0,0,0.9580387269333103
1,0,-0.310014317
1,1,3.1334919707575746
0,1,0.9321507625073939
0,0,0.6549670260421925
1,1,-4.726087952
0,0,-0.665939667
1,1,-2.400280071
1,1,2.2472114917498938
1,0,1.7457459542475344
0,0,0.16531384286501438
1,0,4.856450676164191
0,1,3.7585799933343456
0,0,4.4648053200995985
0,0,1.394006989792784
1,0,5.827725569473643
0,0,2.744137500297303
1,1,0.996002795
0,1,0.34868092357916214
1,0,0.4073296113593186
1,1,2.4833930553412458
1,1,0.4025103621955366
0,0,0.8569698870365396
0,1,2.889931073428794
0,0,1.317558606758197
1,1,-0.345069303
0,0,1.8250612788709542
1,0,-4.427628794
1,1,4.446733454516362
1,1,1.7254353896548864
0,0,2.130314270708212
1,1,3.755182704554661
0,1,0.843519839
1,0,-1.225707545
1,1,2.5615854039754993
0,1,2.078835682946612
0,0,1.2812224266219125
1,1,2.135383039333809
0,1,1.611357513073802
1,1,4.843693605969718
1,1,0.043770424
1,1,4.888570272316954
0,0,-0.762068308
0,1,0.4593457582809677
0,0,1.816084606489214
1,1,-1.555811651
0,1,0.8553263498266712
1,1,4.552915881174839
1,1,-0.509321112
0,0,0.34044549497550947
0,0,2.2341774495069995
1,1,2.985709605437023
1,1,4.883231224
1,1,-0.256393095
1,1,7.051330363363548
1,0,2.2588209007469975
1,0,-1.325700016
1,1,1.3812044770444682
0,0,-3.495485911
0,0,-0.381742903
0,1,1.6636557415441422
1,1,-1.740752354
1,1,3.1142790900085675
1,0,2.9204965402570506
1,1,1.7943171137464864
0,1,1.2412046835105741
0,1,-0.644599439
0,1,0.3673151690033176
1,1,0.5473372418356222
0,0,-0.715746676
0,0,-1.162410964
1,0,3.363331085092658
0,1,-0.370487116
0,1,-2.470854603
1,1,-3.419096114
1,1,-0.472343294
0,0,0.34822801424221594
0,1,-1.826792007
1,0,3.634937894043298
0,1,-2.635382924
0,0,-0.910209298
0,1,-2.323961203
1,1,4.588742394291142
1,0,-2.542378775
1,0,0.37518396202002147
1,1,0.7881598471163817
1,1,2.040951309887216
0,1,2.1140469335651395
1,1,-1.569083476
0,0,-1.765788545
0,1,-1.091428759
1,1,1.4000217937639468
0,1,-1.816120128
0,0,2.7504051087445474
0,0,-0.926089918
1,0,2.160362694745668
1,0,0.9829286426541723
0,1,0.8740531311321091
0,0,-1.337989732
1,1,3.1250034045181283
1,1,3.902052732204429
1,1,3.7190910871536014
0,0,3.1362490647331187
0,0,1.2031221945625925
0,1,-0.734701383
0,0,2.819705230780023
0,0,3.366836212266431
1,0,0.5953482793003874
0,1,1.5141744095798417
1,1,-2.688074053
0,0,0.7604365665767575
0,1,0.1836311308244099
0,1,-0.722546938
1,0,3.431002055864365
0,0,2.3806438886717487
0,1,1.217597204940232
0,1,6.604226685433108
1,1,1.644161476892724
0,1,-0.56228639
1,0,0.3445055970399854
1,0,4.445278051
0,0,-0.163327728
0,0,2.3390356443765343
1,1,3.7614593808450416
1,1,3.7228971219334155
0,0,-1.019073818
1,1,2.8923364974665184
1,0,-2.245204182
0,1,-2.793578882
1,1,-0.113970584
0,0,-0.115315342
0,0,2.4111077657696596
0,0,0.17433535090438423
1,1,-1.853030999
1,1,4.283806863876413
1,1,2.910628384812449
0,0,2.354598181279303
1,1,2.285638552
0,1,3.7685651312520947
0,0,3.0495169839018614
1,0,-1.193730927
1,1,-0.693176067
1,0,1.6410924010407224
0,1,-0.439232873
0,0,-0.177346235
0,1,-3.24005784
1,0,4.7809133995059465
1,1,-1.145815748
1,1,1.899445977864092
0,1,2.7909215160501772
0,1,-3.400752893
1,1,-3.552059288
0,1,-2.912262683
1,1,2.8771003571817904
1,1,-2.391542846
0,1,1.1950438907728032
1,1,-2.864219623
0,0,1.6273201525695018
1,1,-2.867817155
1,1,4.108725180645982
0,0,5.520470896
0,0,-3.393201064
0,1,2.053595101428713
1,0,-0.133468743
0,1,4.0062654249400325
1,0,-2.586428639
1,1,3.478293157730125
1,1,-1.294404526
0,0,-0.727757317
0,1,-1.591071014
0,0,1.8866675644739481
1,0,-1.348706096
0,1,0.13026209
0,1,1.0383675584664698
1,0,-3.592198367
0,1,4.061722330043862
1,1,2.7734609450103926
1,1,-2.393826128
1,1,0.26720929763894197
0,1,4.283794445079751
1,1,0.3069709695690743
0,1,2.1429168916058883
1,1,-3.698173827
1,0,-1.393207728
0,1,1.7388471434782888
0,0,-1.191253802
0,0,2.901958325078688
1,1,0.4852286407672624
0,1,1.6573504618885957
0,0,-0.911683058
0,0,-6.23896039
0,1,-2.80485053
0,1,-1.675097429
1,1,2.5424387068850733
1,1,-1.90297588
1,1,-5.786110919
0,1,-0.261731355
1,0,4.681330226819988
1,1,-0.739254464
0,1,2.0260348430327033
0,0,-1.533236841
1,0,-2.539204901
1,1,-0.606765141
1,1,2.4679076658875916
0,0,-1.812092663
0,1,4.129759578744622
0,1,-0.452325652
1,0,4.680583437189254
0,0,-0.22681335
0,1,1.3623051876857222
1,1,-5.143411684
1,1,-3.033556025
1,1,6.290054247628278
1,1,1.2581941997868697
1,0,-0.356947873
1,0,0.2864279344171732
1,1,1.4560451731210295
0,0,-3.117960881
1,1,-0.16630678
1,1,3.7671721123143227
1,1,0.054934584
1,1,-2.211912528
1,1,0.7880573665438014
0,1,2.572925583439096
0,1,3.6165223934544666
1,0,-0.824151297
1,1,-1.52936129
0,0,-1.314604492
1,0,-1.455624878
0,0,-1.445362598
1,1,1.1776387536124842
1,1,3.1879934268283545
0,1,1.2298058514139558
0,1,-1.155178768
0,1,2.699925387241112
0,0,-2.627573908
0,0,-0.481580957
0,0,-4.001686751
0,1,2.571976642930977
0,1,-0.093565779
1,0,0.9655085847938709
1,1,0.9655293975858178
0,1,-0.368734255
1,1,3.050161024060062
0,1,1.3482971637565908
0,0,-2.340873781
0,1,-1.190825272
1,0,-6.205597692
1,0,2.0559502934682143
0,1,4.429152009802277
0,1,0.3193491896804739
0,1,0.2570790115103715
0,1,1.1870706251040184
1,1,1.090777725
1,1,1.7186686239303184
0,0,3.014206825421983
0,0,1.4812837194259525
0,0,0.009593895
0,0,1.2382452960484942
1,0,-1.45004774
1,1,-0.465059397
1,0,6.374105001047207
0,1,0.7675433631776458
1,1,4.336274453403616
1,1,-0.70048181
0,0,5.437979261842233
0,0,-2.090042394
1,0,-0.773589995
1,1,-1.960058167
1,1,-0.879365074
0,1,-3.33949455
1,1,3.8127242534495553
0,0,6.341539041028453
0,0,1.455428209
0,1,0.2517149443150519
1,1,1.4720600350850326
1,1,1.494126439583595
1,0,0.5861580633292807
1,1,-1.252207624
0,0,-0.753440677
0,0,-4.370228269
0,0,2.6873669722080575
0,1,0.7532760962550129
0,0,0.7284306516981304
1,1,-1.411118782
1,0,1.612892492966198
1,0,3.7464598528694033
0,0,0.5877472659456099
0,1,1.1781218011922663
0,0,-0.251995329
0,0,3.625486853629924
0,0,4.992920315024317
1,1,0.5683806821316488
1,1,-0.18964051
1,0,6.096527100767199
1,1,-1.951012312
0,1,0.5747115546649855
0,0,-1.638770488
0,1,-1.086387474
1,1,2.991257198534732
0,0,2.097980100243317
0,0,4.610456076820957
1,0,-0.195364491
1,1,2.754708975523377
1,0,2.9172002391893135
0,1,1.7283790081941683
0,0,0.37713895590796853
0,1,5.751998291
1,0,1.2801640283594617
1,1,3.8253982698825717
0,0,-0.279136745
0,0,-1.327726115
0,1,0.2751372324001665
1,0,-0.775148392
1,1,-1.383332487
0,0,1.9553275944507904
1,1,-0.115881593
0,0,1.428013509573338
0,0,2.396493001141744
1,1,0.8304904828937185
0,0,4.8797637676954775
1,1,2.632831463179735
1,0,2.446701239
0,1,-2.667616729
1,0,0.6584515784510423
0,0,2.1066648762125144
0,0,-0.758179512
1,1,0.6770832284866284
1,1,-0.205052343
1,0,-1.234842605
0,1,1.152310298
1,1,7.342594523886953
0,0,3.9962614519842985
0,1,-3.633364039
0,1,4.649589096451054
1,0,1.3196985070752878
0,0,1.6066253911837949
1,1,4.837501826717059
0,1,1.465505872498051
0,0,2.087788502026818
0,0,-2.154363863
1,1,-0.993137147
1,1,-1.65359487
1,0,2.0136190151761366
0,1,-0.849324357
